preset,training_seed,evaluation_seed,checkpoint_transition,task,episode,metric_name,metric_value
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,0,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,0,penalty_action_rate_mean,2.1037468910217285
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,0,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,0,limits_dof_pos_mean,0.02493029460310936
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,0,limits_dof_pos_active_fraction,0.9960000514984131
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,0,limits_torque_mean,5.1139750480651855
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,0,limits_torque_active_fraction,0.9940000176429749
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,0,penalty_undesired_contact_mean,0.6640000343322754
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,0,penalty_undesired_contact_active_fraction,0.6640000343322754
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,0,penalty_feet_ori_mean,0.4618035554885864
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,0,penalty_feet_ori_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,0,penalty_ankle_roll_mean,0.1353447288274765
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,0,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,0,penalty_slippage_mean,0.29128849506378174
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,0,penalty_slippage_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,return,64.45782470703125
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,auxiliary_cost,2.9921417236328125
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,safety_violation_rate,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,action_l2,2.6614532470703125
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,penalty_torques_mean,7929.3525390625
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,penalty_action_rate_mean,2.412003993988037
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,limits_dof_pos_mean,0.025013037025928497
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,limits_dof_pos_active_fraction,0.9940000176429749
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,limits_torque_mean,4.533452987670898
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,limits_torque_active_fraction,0.9340000152587891
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,penalty_undesired_contact_mean,0.8340000510215759
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,penalty_undesired_contact_active_fraction,0.8340000510215759
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,penalty_feet_ori_mean,0.4978983998298645
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,penalty_feet_ori_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,penalty_ankle_roll_mean,0.13529488444328308
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,penalty_slippage_mean,0.4632357358932495
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,1,penalty_slippage_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,return,107.81131744384766
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,auxiliary_cost,2.601747989654541
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,safety_violation_rate,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,action_l2,2.6343801021575928
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,penalty_torques_mean,8027.27880859375
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,penalty_action_rate_mean,2.2312116622924805
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,limits_dof_pos_mean,0.02481902204453945
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,limits_dof_pos_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,limits_torque_mean,4.926260948181152
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,limits_torque_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,penalty_undesired_contact_mean,0.6840000152587891
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,penalty_undesired_contact_active_fraction,0.6840000152587891
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,penalty_feet_ori_mean,0.40154916048049927
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,penalty_feet_ori_active_fraction,0.9960000514984131
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,penalty_ankle_roll_mean,0.13502737879753113
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,penalty_slippage_mean,0.37285327911376953
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,2,penalty_slippage_active_fraction,0.9960000514984131
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,return,107.53874969482422
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,auxiliary_cost,3.0199010372161865
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,safety_violation_rate,0.9980000257492065
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,action_l2,2.6371920108795166
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,penalty_torques_mean,8963.6591796875
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,penalty_action_rate_mean,3.366506338119507
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,limits_dof_pos_mean,0.028012322261929512
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,limits_dof_pos_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,limits_torque_mean,5.208168029785156
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,limits_torque_active_fraction,0.9940000176429749
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,penalty_undesired_contact_mean,0.8300000429153442
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,penalty_undesired_contact_active_fraction,0.8300000429153442
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,penalty_feet_ori_mean,0.41100361943244934
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,penalty_feet_ori_active_fraction,0.9720000624656677
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,penalty_ankle_roll_mean,0.1365778148174286
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,penalty_slippage_mean,0.4312063753604889
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,3,penalty_slippage_active_fraction,0.9720000624656677
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,return,89.47425842285156
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,auxiliary_cost,2.5758728981018066
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,safety_violation_rate,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,action_l2,2.587965488433838
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,penalty_torques_mean,8036.787109375
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,penalty_action_rate_mean,2.533754587173462
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,limits_dof_pos_mean,0.02576109580695629
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,limits_dof_pos_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,limits_torque_mean,5.066296577453613
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,limits_torque_active_fraction,0.9960000514984131
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,penalty_undesired_contact_mean,0.5940000414848328
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,penalty_undesired_contact_active_fraction,0.5940000414848328
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,penalty_feet_ori_mean,0.4711152911186218
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,penalty_feet_ori_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,penalty_ankle_roll_mean,0.1360953003168106
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,penalty_slippage_mean,0.36902865767478943
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,4,penalty_slippage_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,return,96.1265869140625
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,auxiliary_cost,2.7723309993743896
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,safety_violation_rate,0.9980000257492065
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,action_l2,2.6783041954040527
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,penalty_torques_mean,9363.8388671875
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,penalty_action_rate_mean,3.4676525592803955
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,limits_dof_pos_mean,0.02892363630235195
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,limits_dof_pos_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,limits_torque_mean,5.190963268280029
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,limits_torque_active_fraction,0.9940000176429749
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,penalty_undesired_contact_mean,0.5940000414848328
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,penalty_undesired_contact_active_fraction,0.5940000414848328
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,penalty_feet_ori_mean,0.4622173607349396
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,penalty_feet_ori_active_fraction,0.9820000529289246
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,penalty_ankle_roll_mean,0.1361904889345169
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,penalty_slippage_mean,0.40633997321128845
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,5,penalty_slippage_active_fraction,0.9820000529289246
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,return,82.93004608154297
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,auxiliary_cost,2.8480732440948486
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,safety_violation_rate,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,action_l2,2.676016330718994
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,penalty_torques_mean,9446.0771484375
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,penalty_action_rate_mean,3.9921908378601074
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,limits_dof_pos_mean,0.02856609784066677
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,limits_dof_pos_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,limits_torque_mean,5.251092910766602
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,limits_torque_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,penalty_undesired_contact_mean,0.5040000081062317
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,penalty_undesired_contact_active_fraction,0.5040000081062317
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,penalty_feet_ori_mean,0.4909413158893585
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,penalty_feet_ori_active_fraction,0.9820000529289246
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,penalty_ankle_roll_mean,0.13626457750797272
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,penalty_slippage_mean,0.4588790535926819
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,6,penalty_slippage_active_fraction,0.9820000529289246
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,return,73.80730438232422
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,auxiliary_cost,3.189105272293091
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,safety_violation_rate,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,action_l2,2.6307456493377686
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,penalty_torques_mean,9141.6484375
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,penalty_action_rate_mean,3.9715726375579834
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,limits_dof_pos_mean,0.027338838204741478
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,limits_dof_pos_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,limits_torque_mean,5.311210632324219
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,limits_torque_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,penalty_undesired_contact_mean,0.7920000553131104
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,penalty_undesired_contact_active_fraction,0.7920000553131104
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,penalty_feet_ori_mean,0.5236703753471375
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,penalty_feet_ori_active_fraction,0.9780000448226929
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,penalty_ankle_roll_mean,0.13666275143623352
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,penalty_slippage_mean,0.485220342874527
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,7,penalty_slippage_active_fraction,0.9780000448226929
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,return,119.87277221679688
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,auxiliary_cost,2.941972255706787
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,safety_violation_rate,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,action_l2,2.52138352394104
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,penalty_torques_mean,8151.7900390625
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,penalty_action_rate_mean,2.850762128829956
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,limits_dof_pos_mean,0.025321613997220993
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,limits_dof_pos_active_fraction,0.9960000514984131
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,limits_torque_mean,4.805540084838867
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,limits_torque_active_fraction,0.9920000433921814
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,penalty_undesired_contact_mean,0.5920000076293945
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,penalty_undesired_contact_active_fraction,0.5920000076293945
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,penalty_feet_ori_mean,0.4052788317203522
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,penalty_feet_ori_active_fraction,0.9960000514984131
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,penalty_ankle_roll_mean,0.13558490574359894
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,penalty_slippage_mean,0.5536134243011475
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,8,penalty_slippage_active_fraction,0.9960000514984131
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,return,83.8956069946289
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,auxiliary_cost,2.6233601570129395
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,safety_violation_rate,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,action_l2,2.6561875343322754
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,penalty_torques_mean,8779.240234375
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,penalty_action_rate_mean,3.4340856075286865
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,limits_dof_pos_mean,0.027047282084822655
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,limits_dof_pos_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,limits_torque_mean,5.181037902832031
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,limits_torque_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,penalty_undesired_contact_mean,0.5
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,penalty_undesired_contact_active_fraction,0.5
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,penalty_feet_ori_mean,0.4823162853717804
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,penalty_feet_ori_active_fraction,0.9860000610351562
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,penalty_ankle_roll_mean,0.136125385761261
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,penalty_slippage_mean,0.38602468371391296
g1_lafan,4728,4728,9600000,move-arms-0-0.7-m-l,9,penalty_slippage_active_fraction,0.9860000610351562
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,return,76.26654052734375
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,auxiliary_cost,2.332602024078369
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,safety_violation_rate,0.9980000257492065
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,action_l2,2.7198281288146973
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,penalty_torques_mean,7644.15966796875
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,penalty_action_rate_mean,1.9766560792922974
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,limits_dof_pos_mean,0.0599563792347908
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,limits_dof_pos_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,limits_torque_mean,5.222466945648193
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,limits_torque_active_fraction,0.9960000514984131
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,penalty_undesired_contact_mean,0.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,penalty_undesired_contact_active_fraction,0.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,penalty_feet_ori_mean,0.3121182918548584
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,penalty_feet_ori_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,penalty_ankle_roll_mean,0.1364348828792572
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,penalty_slippage_mean,0.43239206075668335
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,0,penalty_slippage_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,return,24.416683197021484
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,auxiliary_cost,2.1262619495391846
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,safety_violation_rate,1.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,action_l2,2.725053071975708
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,penalty_torques_mean,8003.76611328125
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,penalty_action_rate_mean,2.137432813644409
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,limits_dof_pos_mean,0.056375548243522644
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,limits_dof_pos_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,limits_torque_mean,4.934378147125244
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,limits_torque_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,penalty_undesired_contact_mean,0.02200000174343586
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,penalty_undesired_contact_active_fraction,0.02200000174343586
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,penalty_feet_ori_mean,0.3430802524089813
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,penalty_feet_ori_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,penalty_ankle_roll_mean,0.13502581417560577
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,penalty_ankle_roll_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,penalty_slippage_mean,0.32471364736557007
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,1,penalty_slippage_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,return,84.66492462158203
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,auxiliary_cost,2.4110398292541504
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,safety_violation_rate,0.9980000257492065
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,termination_rate,0.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,action_l2,2.783944606781006
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,penalty_torques_mean,8788.7919921875
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,penalty_torques_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,penalty_action_rate_mean,3.1963393688201904
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,penalty_action_rate_active_fraction,1.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,limits_dof_pos_mean,0.05712661147117615
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,limits_dof_pos_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,limits_torque_mean,5.34502649307251
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,limits_torque_active_fraction,0.9980000257492065
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,penalty_undesired_contact_mean,0.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,penalty_undesired_contact_active_fraction,0.0
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,penalty_feet_ori_mean,0.31064170598983765
g1_lafan,4728,4728,9600000,move-arms-90-0.7-m-l,2,penalty_feet_ori_active_fraction,0.9780000448226929
